id_inscripcion,id_estudiante,id_asignatura,id_periodo,nota_final,estado_asignatura,creditos_inscritos,fecha_inscripcion
534,33,4,2,6.4,aprobada,6,2022-08-01
535,33,5,2,5.1,aprobada,6,2022-08-01
536,33,6,3,6.2,aprobada,6,2023-03-01
537,33,7,3,5.4,aprobada,6,2023-03-01
538,33,8,3,6.1,aprobada,6,2023-03-01
539,33,9,3,5.2,aprobada,6,2023-03-01
540,33,10,3,3.7,reprobada,6,2023-03-01
541,33,11,4,5.3,aprobada,6,2023-08-01
542,33,12,4,3.8,reprobada,6,2023-08-01
543,33,13,4,5.3,aprobada,6,2023-08-01
544,33,14,4,6.4,aprobada,6,2023-08-01
545,33,15,4,4.8,aprobada,6,2023-08-01
546,33,16,5,4.0,aprobada,6,2024-03-01
547,33,17,5,6.4,aprobada,6,2024-03-01
548,33,18,5,5.1,aprobada,6,2024-03-01
549,33,19,5,6.0,aprobada,6,2024-03-01
550,33,20,5,5.2,aprobada,6,2024-03-01
551,33,21,6,6.8,aprobada,6,2024-08-01
552,33,22,6,6.2,aprobada,6,2024-08-01
553,33,23,6,5.2,aprobada,6,2024-08-01
554,33,24,6,4.1,aprobada,6,2024-08-01
555,33,25,6,4.2,aprobada,6,2024-08-01
556,33,26,7,5.3,aprobada,6,2025-03-01
557,33,27,7,5.5,aprobada,6,2025-03-01
558,33,28,7,4.0,aprobada,6,2025-03-01
559,33,29,7,5.2,aprobada,6,2025-03-01
560,33,30,7,5.0,aprobada,6,2025-03-01
561,33,31,8,3.7,reprobada,6,2025-08-01
562,33,32,8,5.6,aprobada,6,2025-08-01
563,33,33,8,5.3,aprobada,6,2025-08-01
564,33,34,8,3.8,reprobada,6,2025-08-01
565,33,35,8,5.3,aprobada,6,2025-08-01
566,34,81,5,4.5,aprobada,6,2024-03-01
567,34,82,5,4.2,aprobada,6,2024-03-01
568,34,83,5,5.3,aprobada,6,2024-03-01
569,34,84,5,7.0,aprobada,6,2024-03-01
570,34,85,5,4.5,aprobada,6,2024-03-01
571,34,86,6,5.6,aprobada,6,2024-08-01
572,34,87,6,4.2,aprobada,6,2024-08-01
573,34,88,6,5.2,aprobada,6,2024-08-01
574,34,89,6,5.9,aprobada,6,2024-08-01
575,34,90,6,5.0,aprobada,6,2024-08-01
576,34,91,7,4.3,aprobada,6,2025-03-01
577,34,92,7,5.1,aprobada,6,2025-03-01
578,34,93,7,5.1,aprobada,6,2025-03-01
579,34,94,7,5.6,aprobada,6,2025-03-01
580,34,95,7,5.5,aprobada,6,2025-03-01
581,34,96,8,4.8,aprobada,6,2025-08-01
582,34,97,8,4.5,aprobada,6,2025-08-01
583,34,98,8,4.3,aprobada,6,2025-08-01
584,34,99,8,4.9,aprobada,6,2025-08-01
585,34,100,8,5.0,aprobada,6,2025-08-01
586,35,81,3,4.2,aprobada,6,2023-03-01
587,35,82,3,3.2,reprobada,6,2023-03-01
588,35,83,3,4.7,aprobada,6,2023-03-01
589,35,84,3,5.3,aprobada,6,2023-03-01
590,35,85,3,5.1,aprobada,6,2023-03-01
591,35,86,4,5.4,aprobada,6,2023-08-01
592,35,87,4,5.0,aprobada,6,2023-08-01
593,35,88,4,4.4,aprobada,6,2023-08-01
594,35,89,4,4.8,aprobada,6,2023-08-01
595,35,90,4,5.7,aprobada,6,2023-08-01
596,35,91,5,4.5,aprobada,6,2024-03-01
597,35,92,5,6.0,aprobada,6,2024-03-01
598,35,93,5,5.4,aprobada,6,2024-03-01
599,35,94,5,5.8,aprobada,6,2024-03-01
600,35,95,5,4.1,aprobada,6,2024-03-01
601,35,96,6,4.1,aprobada,6,2024-08-01
602,35,97,6,5.0,aprobada,6,2024-08-01
603,35,98,6,4.3,aprobada,6,2024-08-01
604,35,99,6,5.3,aprobada,6,2024-08-01
605,35,100,6,7.0,aprobada,6,2024-08-01
606,35,101,7,5.7,aprobada,6,2025-03-01
607,35,102,7,5.7,aprobada,6,2025-03-01
608,35,103,7,5.8,aprobada,6,2025-03-01
609,35,104,7,5.0,aprobada,6,2025-03-01
610,35,105,7,5.7,aprobada,6,2025-03-01
611,36,81,6,2.2,reprobada,6,2024-08-01
612,36,82,6,5.6,aprobada,6,2024-08-01
613,36,83,6,4.7,aprobada,6,2024-08-01
614,36,84,6,5.0,aprobada,6,2024-08-01
615,36,85,6,4.5,aprobada,6,2024-08-01
616,36,86,7,4.1,aprobada,6,2025-03-01
617,36,87,7,4.8,aprobada,6,2025-03-01
618,36,88,7,3.7,reprobada,6,2025-03-01
619,36,89,7,4.3,aprobada,6,2025-03-01
620,36,90,7,5.4,aprobada,6,2025-03-01
621,36,91,8,3.8,reprobada,6,2025-08-01
622,36,92,8,4.6,aprobada,6,2025-08-01
623,36,93,8,5.7,aprobada,6,2025-08-01
624,36,94,8,4.7,aprobada,6,2025-08-01
625,36,95,8,5.4,aprobada,6,2025-08-01
626,37,1,6,5.1,aprobada,6,2024-08-01
627,37,2,6,3.8,reprobada,6,2024-08-01
628,37,3,6,5.3,aprobada,6,2024-08-01
629,37,4,6,4.9,aprobada,6,2024-08-01
630,37,5,6,3.8,reprobada,6,2024-08-01
631,37,6,7,4.1,aprobada,6,2025-03-01
632,37,7,7,3.9,reprobada,6,2025-03-01
633,37,8,7,5.4,aprobada,6,2025-03-01
634,37,9,7,4.2,aprobada,6,2025-03-01
635,37,10,7,5.2,aprobada,6,2025-03-01
636,37,11,8,4.0,aprobada,6,2025-08-01
637,37,12,8,3.7,reprobada,6,2025-08-01
638,37,13,8,3.4,reprobada,6,2025-08-01
639,37,14,8,5.6,aprobada,6,2025-08-01
640,37,15,8,4.5,aprobada,6,2025-08-01
641,38,81,6,4.4,aprobada,6,2024-08-01
642,38,82,6,4.5,aprobada,6,2024-08-01
643,38,83,6,3.8,reprobada,6,2024-08-01
644,38,84,6,4.2,aprobada,6,2024-08-01
645,38,85,6,4.9,aprobada,6,2024-08-01
646,38,86,7,5.2,aprobada,6,2025-03-01
647,38,87,7,4.0,aprobada,6,2025-03-01
648,38,88,7,4.5,aprobada,6,2025-03-01
649,38,89,7,4.3,aprobada,6,2025-03-01
650,38,90,7,3.2,reprobada,6,2025-03-01
651,38,91,8,6.0,aprobada,6,2025-08-01
652,38,92,8,5.4,aprobada,6,2025-08-01
653,38,93,8,5.4,aprobada,6,2025-08-01
654,38,94,8,5.1,aprobada,6,2025-08-01
655,38,95,8,4.4,aprobada,6,2025-08-01
656,39,41,7,4.4,aprobada,6,2025-03-01
657,39,42,7,4.2,aprobada,6,2025-03-01
658,39,43,7,4.4,aprobada,6,2025-03-01
659,39,44,7,3.2,reprobada,6,2025-03-01
660,39,45,7,5.7,aprobada,6,2025-03-01
661,39,46,8,4.6,aprobada,6,2025-08-01
662,39,47,8,4.5,aprobada,6,2025-08-01
663,39,48,8,6.2,aprobada,6,2025-08-01
664,39,49,8,4.2,aprobada,6,2025-08-01
665,39,50,8,5.6,aprobada,6,2025-08-01
666,40,171,3,2.8,reprobada,6,2023-03-01
667,40,172,3,5.4,aprobada,6,2023-03-01
668,40,173,3,3.7,reprobada,6,2023-03-01
669,40,174,3,2.9,reprobada,6,2023-03-01
670,40,175,3,3.6,reprobada,6,2023-03-01
671,40,176,4,3.7,reprobada,6,2023-08-01
672,40,177,4,5.1,aprobada,6,2023-08-01
673,40,178,4,5.0,aprobada,6,2023-08-01
674,40,179,4,4.2,aprobada,6,2023-08-01
675,40,180,4,6.8,aprobada,6,2023-08-01
676,40,181,5,4.1,aprobada,6,2024-03-01
677,40,182,5,4.6,aprobada,6,2024-03-01
678,40,183,5,3.5,reprobada,6,2024-03-01
679,40,184,5,7.0,aprobada,6,2024-03-01
680,40,185,5,3.5,reprobada,6,2024-03-01
681,40,186,6,6.1,aprobada,6,2024-08-01
682,40,187,6,5.2,aprobada,6,2024-08-01
683,40,188,6,7.0,aprobada,6,2024-08-01
684,40,189,6,3.4,reprobada,6,2024-08-01
685,40,190,6,5.5,aprobada,6,2024-08-01
686,40,191,7,5.9,aprobada,6,2025-03-01
687,40,192,7,4.2,aprobada,6,2025-03-01
688,40,193,7,5.6,aprobada,6,2025-03-01
689,40,194,7,4.2,aprobada,6,2025-03-01
690,40,195,7,5.4,aprobada,6,2025-03-01
691,41,106,5,5.8,aprobada,6,2024-03-01
692,41,107,5,5.0,aprobada,6,2024-03-01
693,41,108,5,5.4,aprobada,6,2024-03-01
694,41,109,5,5.0,aprobada,6,2024-03-01
695,41,110,5,5.9,aprobada,6,2024-03-01
696,41,111,6,6.5,aprobada,6,2024-08-01
697,41,112,6,5.6,aprobada,6,2024-08-01
698,41,113,6,4.8,aprobada,6,2024-08-01
699,41,114,6,4.0,aprobada,6,2024-08-01
700,41,115,6,4.1,aprobada,6,2024-08-01
701,43,171,1,4.3,aprobada,6,2022-03-01
702,43,172,1,3.7,reprobada,6,2022-03-01
703,43,173,1,4.9,aprobada,6,2022-03-01
704,43,174,1,4.5,aprobada,6,2022-03-01
705,43,175,1,3.5,reprobada,6,2022-03-01
706,43,176,2,4.5,aprobada,6,2022-08-01
707,43,177,2,3.1,reprobada,6,2022-08-01
708,43,178,2,4.9,aprobada,6,2022-08-01
709,43,179,2,5.2,aprobada,6,2022-08-01
710,43,180,2,4.6,aprobada,6,2022-08-01
711,43,181,3,5.2,aprobada,6,2023-03-01
712,43,182,3,5.2,aprobada,6,2023-03-01
713,43,183,3,4.9,aprobada,6,2023-03-01
714,43,184,3,4.9,aprobada,6,2023-03-01
715,43,185,3,6.8,aprobada,6,2023-03-01
716,44,41,4,6.0,aprobada,6,2023-08-01
717,44,42,4,5.5,aprobada,6,2023-08-01
718,44,43,4,3.0,reprobada,6,2023-08-01
719,44,44,4,3.1,reprobada,6,2023-08-01
720,44,45,4,5.1,aprobada,6,2023-08-01
721,44,46,5,5.2,aprobada,6,2024-03-01
722,44,47,5,4.8,aprobada,6,2024-03-01
723,44,48,5,5.1,aprobada,6,2024-03-01
724,44,49,5,5.7,aprobada,6,2024-03-01
725,44,50,5,3.9,reprobada,6,2024-03-01
726,44,51,6,5.8,aprobada,6,2024-08-01
727,44,52,6,6.3,aprobada,6,2024-08-01
728,44,53,6,4.7,aprobada,6,2024-08-01
729,44,54,6,4.1,aprobada,6,2024-08-01
730,44,55,6,6.0,aprobada,6,2024-08-01
731,44,56,7,5.1,aprobada,6,2025-03-01
732,44,57,7,5.1,aprobada,6,2025-03-01
733,44,58,7,4.4,aprobada,6,2025-03-01
734,44,59,7,5.7,aprobada,6,2025-03-01
735,44,60,7,3.7,reprobada,6,2025-03-01
736,44,61,8,5.0,aprobada,6,2025-08-01
737,44,62,8,4.8,aprobada,6,2025-08-01
738,44,63,8,3.1,reprobada,6,2025-08-01
739,44,64,8,4.3,aprobada,6,2025-08-01
740,44,65,8,4.7,aprobada,6,2025-08-01
741,45,81,8,6.1,aprobada,6,2025-08-01
742,45,82,8,4.0,aprobada,6,2025-08-01
743,45,83,8,4.6,aprobada,6,2025-08-01
744,45,84,8,2.9,reprobada,6,2025-08-01
745,45,85,8,4.7,aprobada,6,2025-08-01
746,46,41,5,4.0,aprobada,6,2024-03-01
747,46,42,5,4.4,aprobada,6,2024-03-01
748,46,43,5,3.6,reprobada,6,2024-03-01
749,46,44,5,5.9,aprobada,6,2024-03-01
750,46,45,5,3.8,reprobada,6,2024-03-01
751,46,46,6,6.1,aprobada,6,2024-08-01
752,46,47,6,5.2,aprobada,6,2024-08-01
753,46,48,6,6.1,aprobada,6,2024-08-01
754,46,49,6,4.4,aprobada,6,2024-08-01
755,46,50,6,4.6,aprobada,6,2024-08-01
756,46,51,7,5.7,aprobada,6,2025-03-01
757,46,52,7,5.6,aprobada,6,2025-03-01
758,46,53,7,6.6,aprobada,6,2025-03-01
759,46,54,7,4.4,aprobada,6,2025-03-01
760,46,55,7,5.2,aprobada,6,2025-03-01
761,46,56,8,4.8,aprobada,6,2025-08-01
762,46,57,8,6.1,aprobada,6,2025-08-01
763,46,58,8,4.6,aprobada,6,2025-08-01
764,46,59,8,3.3,reprobada,6,2025-08-01
765,46,60,8,5.8,aprobada,6,2025-08-01
766,47,171,1,6.1,aprobada,6,2022-03-01
767,47,172,1,6.9,aprobada,6,2022-03-01
768,47,173,1,4.3,aprobada,6,2022-03-01
769,47,174,1,4.1,aprobada,6,2022-03-01
770,47,175,1,4.7,aprobada,6,2022-03-01
771,47,176,2,4.0,aprobada,6,2022-08-01
772,47,177,2,5.2,aprobada,6,2022-08-01
773,47,178,2,5.8,aprobada,6,2022-08-01
774,47,179,2,5.8,aprobada,6,2022-08-01
775,47,180,2,3.7,reprobada,6,2022-08-01
776,47,181,3,5.1,aprobada,6,2023-03-01
777,47,182,3,5.5,aprobada,6,2023-03-01
778,47,183,3,5.6,aprobada,6,2023-03-01
779,47,184,3,3.9,reprobada,6,2023-03-01
780,47,185,3,4.6,aprobada,6,2023-03-01
781,47,186,4,5.3,aprobada,6,2023-08-01
782,47,187,4,4.9,aprobada,6,2023-08-01
783,47,188,4,5.4,aprobada,6,2023-08-01
784,47,189,4,3.5,reprobada,6,2023-08-01
785,47,190,4,5.7,aprobada,6,2023-08-01
786,47,191,5,5.3,aprobada,6,2024-03-01
787,47,192,5,4.2,aprobada,6,2024-03-01
788,47,193,5,4.7,aprobada,6,2024-03-01
789,47,194,5,5.1,aprobada,6,2024-03-01
790,47,195,5,5.5,aprobada,6,2024-03-01
791,48,81,4,4.1,aprobada,6,2023-08-01
792,48,82,4,6.0,aprobada,6,2023-08-01
793,48,83,4,5.2,aprobada,6,2023-08-01
794,48,84,4,5.4,aprobada,6,2023-08-01
795,48,85,4,5.8,aprobada,6,2023-08-01
796,48,86,5,3.7,reprobada,6,2024-03-01
797,48,87,5,4.4,aprobada,6,2024-03-01
798,48,88,5,6.0,aprobada,6,2024-03-01
799,48,89,5,5.1,aprobada,6,2024-03-01
800,48,90,5,4.6,aprobada,6,2024-03-01
801,48,91,6,5.7,aprobada,6,2024-08-01
802,48,92,6,5.1,aprobada,6,2024-08-01
803,48,93,6,5.7,aprobada,6,2024-08-01
804,48,94,6,4.5,aprobada,6,2024-08-01
805,48,95,6,4.2,aprobada,6,2024-08-01
806,48,96,7,4.2,aprobada,6,2025-03-01
807,48,97,7,5.0,aprobada,6,2025-03-01
808,48,98,7,6.0,aprobada,6,2025-03-01
809,48,99,7,6.0,aprobada,6,2025-03-01
810,48,100,7,5.6,aprobada,6,2025-03-01
811,48,101,8,5.1,aprobada,6,2025-08-01
812,48,102,8,4.0,aprobada,6,2025-08-01
813,48,103,8,4.0,aprobada,6,2025-08-01
814,48,104,8,4.4,aprobada,6,2025-08-01
815,48,105,8,5.9,aprobada,6,2025-08-01
816,49,106,8,5.4,aprobada,6,2025-08-01
817,49,107,8,4.9,aprobada,6,2025-08-01
818,49,108,8,4.1,aprobada,6,2025-08-01
819,49,109,8,5.9,aprobada,6,2025-08-01
820,49,110,8,4.8,aprobada,6,2025-08-01
821,50,81,2,4.9,aprobada,6,2022-08-01
822,50,82,2,5.7,aprobada,6,2022-08-01
823,50,83,2,3.2,reprobada,6,2022-08-01
824,50,84,2,5.9,aprobada,6,2022-08-01
825,50,85,2,5.3,aprobada,6,2022-08-01
826,50,86,3,5.3,aprobada,6,2023-03-01
827,50,87,3,5.3,aprobada,6,2023-03-01
828,50,88,3,4.7,aprobada,6,2023-03-01
829,50,89,3,5.8,aprobada,6,2023-03-01
830,50,90,3,3.9,reprobada,6,2023-03-01
831,50,91,4,4.3,aprobada,6,2023-08-01
832,50,92,4,4.6,aprobada,6,2023-08-01
833,50,93,4,5.1,aprobada,6,2023-08-01
834,50,94,4,5.5,aprobada,6,2023-08-01
835,50,95,4,4.7,aprobada,6,2023-08-01
836,50,96,5,7.0,aprobada,6,2024-03-01
837,50,97,5,5.3,aprobada,6,2024-03-01
838,50,98,5,4.8,aprobada,6,2024-03-01
839,50,99,5,3.5,reprobada,6,2024-03-01
840,50,100,5,5.9,aprobada,6,2024-03-01
841,50,101,6,5.2,aprobada,6,2024-08-01
842,50,102,6,4.2,aprobada,6,2024-08-01
843,50,103,6,6.2,aprobada,6,2024-08-01
844,50,104,6,5.2,aprobada,6,2024-08-01
845,50,105,6,4.9,aprobada,6,2024-08-01
846,51,41,2,4.6,aprobada,6,2022-08-01
847,51,42,2,4.4,aprobada,6,2022-08-01
848,51,43,2,3.6,reprobada,6,2022-08-01
849,51,44,2,4.7,aprobada,6,2022-08-01
850,51,45,2,5.2,aprobada,6,2022-08-01
851,51,46,3,4.6,aprobada,6,2023-03-01
852,51,47,3,3.8,reprobada,6,2023-03-01
853,51,48,3,2.6,reprobada,6,2023-03-01
854,51,49,3,6.2,aprobada,6,2023-03-01
855,51,50,3,6.0,aprobada,6,2023-03-01
856,51,51,4,5.3,aprobada,6,2023-08-01
857,51,52,4,5.9,aprobada,6,2023-08-01
858,51,53,4,5.3,aprobada,6,2023-08-01
859,51,54,4,4.9,aprobada,6,2023-08-01
860,51,55,4,5.6,aprobada,6,2023-08-01
861,52,1,8,5.3,aprobada,6,2025-08-01
862,52,2,8,4.4,aprobada,6,2025-08-01
863,52,3,8,5.6,aprobada,6,2025-08-01
864,52,4,8,4.9,aprobada,6,2025-08-01
865,52,5,8,2.3,reprobada,6,2025-08-01
866,53,1,3,5.3,aprobada,6,2023-03-01
867,53,2,3,4.9,aprobada,6,2023-03-01
868,53,3,3,5.3,aprobada,6,2023-03-01
869,53,4,3,5.8,aprobada,6,2023-03-01
870,53,5,3,4.8,aprobada,6,2023-03-01
871,54,1,6,4.9,aprobada,6,2024-08-01
872,54,2,6,3.3,reprobada,6,2024-08-01
873,54,3,6,5.5,aprobada,6,2024-08-01
874,54,4,6,3.9,reprobada,6,2024-08-01
875,54,5,6,3.8,reprobada,6,2024-08-01
876,54,6,7,3.5,reprobada,6,2025-03-01
877,54,7,7,4.5,aprobada,6,2025-03-01
878,54,8,7,4.1,aprobada,6,2025-03-01
879,54,9,7,5.8,aprobada,6,2025-03-01
880,54,10,7,5.0,aprobada,6,2025-03-01
881,54,11,8,6.2,aprobada,6,2025-08-01
882,54,12,8,4.0,aprobada,6,2025-08-01
883,54,13,8,5.1,aprobada,6,2025-08-01
884,54,14,8,4.3,aprobada,6,2025-08-01
885,54,15,8,4.8,aprobada,6,2025-08-01
886,55,81,6,3.7,reprobada,6,2024-08-01
887,55,82,6,4.7,aprobada,6,2024-08-01
888,55,83,6,5.2,aprobada,6,2024-08-01
889,55,84,6,4.9,aprobada,6,2024-08-01
890,55,85,6,4.4,aprobada,6,2024-08-01
891,55,86,7,6.5,aprobada,6,2025-03-01
892,55,87,7,4.9,aprobada,6,2025-03-01
893,55,88,7,4.0,aprobada,6,2025-03-01
894,55,89,7,3.8,reprobada,6,2025-03-01
895,55,90,7,4.9,aprobada,6,2025-03-01
896,55,91,8,4.8,aprobada,6,2025-08-01
897,55,92,8,5.6,aprobada,6,2025-08-01
898,55,93,8,5.2,aprobada,6,2025-08-01
899,55,94,8,5.3,aprobada,6,2025-08-01
900,55,95,8,4.1,aprobada,6,2025-08-01
901,56,131,3,3.9,reprobada,6,2023-03-01
902,56,132,3,5.5,aprobada,6,2023-03-01
903,56,133,3,4.6,aprobada,6,2023-03-01
904,56,134,3,5.1,aprobada,6,2023-03-01
905,56,135,3,5.6,aprobada,6,2023-03-01
906,57,81,8,4.4,aprobada,6,2025-08-01
907,57,82,8,5.3,aprobada,6,2025-08-01
908,57,83,8,3.9,reprobada,6,2025-08-01
909,57,84,8,5.3,aprobada,6,2025-08-01
910,57,85,8,4.3,aprobada,6,2025-08-01
911,58,131,3,5.4,aprobada,6,2023-03-01
912,58,132,3,4.8,aprobada,6,2023-03-01
913,58,133,3,6.0,aprobada,6,2023-03-01
914,58,134,3,3.7,reprobada,6,2023-03-01
915,58,135,3,5.8,aprobada,6,2023-03-01
916,58,136,4,3.9,reprobada,6,2023-08-01
917,58,137,4,6.1,aprobada,6,2023-08-01
918,58,138,4,3.7,reprobada,6,2023-08-01
919,58,139,4,5.1,aprobada,6,2023-08-01
920,58,140,4,5.0,aprobada,6,2023-08-01
921,58,141,5,4.6,aprobada,6,2024-03-01
922,58,142,5,4.8,aprobada,6,2024-03-01
923,58,143,5,4.8,aprobada,6,2024-03-01
924,58,144,5,4.7,aprobada,6,2024-03-01
925,58,145,5,5.2,aprobada,6,2024-03-01
926,58,146,6,5.7,aprobada,6,2024-08-01
927,58,147,6,5.7,aprobada,6,2024-08-01
928,58,148,6,5.1,aprobada,6,2024-08-01
929,58,149,6,5.0,aprobada,6,2024-08-01
930,58,150,6,4.6,aprobada,6,2024-08-01
931,58,151,7,3.6,reprobada,6,2025-03-01
932,58,152,7,6.9,aprobada,6,2025-03-01
933,58,153,7,4.5,aprobada,6,2025-03-01
934,58,154,7,4.5,aprobada,6,2025-03-01
935,58,155,7,4.9,aprobada,6,2025-03-01
936,58,156,8,4.0,aprobada,6,2025-08-01
937,58,157,8,3.6,reprobada,6,2025-08-01
938,58,158,8,5.7,aprobada,6,2025-08-01
939,58,159,8,4.2,aprobada,6,2025-08-01
940,58,160,8,3.9,reprobada,6,2025-08-01
941,59,41,3,6.0,aprobada,6,2023-03-01
942,59,42,3,5.3,aprobada,6,2023-03-01
943,59,43,3,5.2,aprobada,6,2023-03-01
944,59,44,3,3.5,reprobada,6,2023-03-01
945,59,45,3,4.6,aprobada,6,2023-03-01
946,59,46,4,4.8,aprobada,6,2023-08-01
947,59,47,4,5.4,aprobada,6,2023-08-01
948,59,48,4,5.8,aprobada,6,2023-08-01
949,59,49,4,4.8,aprobada,6,2023-08-01
950,59,50,4,5.6,aprobada,6,2023-08-01
951,59,51,5,6.1,aprobada,6,2024-03-01
952,59,52,5,6.3,aprobada,6,2024-03-01
953,59,53,5,5.5,aprobada,6,2024-03-01
954,59,54,5,5.4,aprobada,6,2024-03-01
955,59,55,5,6.0,aprobada,6,2024-03-01
956,59,56,6,4.7,aprobada,6,2024-08-01
957,59,57,6,6.7,aprobada,6,2024-08-01
958,59,58,6,5.6,aprobada,6,2024-08-01
959,59,59,6,4.2,aprobada,6,2024-08-01
960,59,60,6,5.2,aprobada,6,2024-08-01
961,59,61,7,3.0,reprobada,6,2025-03-01
962,59,62,7,7.0,aprobada,6,2025-03-01
963,59,63,7,5.1,aprobada,6,2025-03-01
964,59,64,7,5.5,aprobada,6,2025-03-01
965,59,65,7,6.5,aprobada,6,2025-03-01
966,59,66,8,3.1,reprobada,6,2025-08-01
967,59,67,8,5.4,aprobada,6,2025-08-01
968,59,68,8,6.2,aprobada,6,2025-08-01
969,59,69,8,5.0,aprobada,6,2025-08-01
970,59,70,8,5.6,aprobada,6,2025-08-01
971,60,81,3,4.9,aprobada,6,2023-03-01
972,60,82,3,4.5,aprobada,6,2023-03-01
973,60,83,3,5.0,aprobada,6,2023-03-01
974,60,84,3,5.1,aprobada,6,2023-03-01
975,60,85,3,4.5,aprobada,6,2023-03-01
976,60,86,4,5.3,aprobada,6,2023-08-01
977,60,87,4,5.2,aprobada,6,2023-08-01
978,60,88,4,5.6,aprobada,6,2023-08-01
979,60,89,4,3.8,reprobada,6,2023-08-01
980,60,90,4,5.6,aprobada,6,2023-08-01
981,60,91,5,4.5,aprobada,6,2024-03-01
982,60,92,5,5.4,aprobada,6,2024-03-01
983,60,93,5,4.5,aprobada,6,2024-03-01
984,60,94,5,6.3,aprobada,6,2024-03-01
985,60,95,5,4.3,aprobada,6,2024-03-01
986,60,96,6,6.2,aprobada,6,2024-08-01
987,60,97,6,5.0,aprobada,6,2024-08-01
988,60,98,6,2.3,reprobada,6,2024-08-01
989,60,99,6,4.9,aprobada,6,2024-08-01
990,60,100,6,4.6,aprobada,6,2024-08-01
991,60,101,7,4.6,aprobada,6,2025-03-01
992,60,102,7,5.9,aprobada,6,2025-03-01
993,60,103,7,5.2,aprobada,6,2025-03-01
994,60,104,7,5.1,aprobada,6,2025-03-01
995,60,105,7,4.0,aprobada,6,2025-03-01
996,61,171,5,4.7,aprobada,6,2024-03-01
997,61,172,5,4.5,aprobada,6,2024-03-01
998,61,173,5,4.3,aprobada,6,2024-03-01
999,61,174,5,5.6,aprobada,6,2024-03-01
1000,61,175,5,5.3,aprobada,6,2024-03-01
1001,61,176,6,5.7,aprobada,6,2024-08-01
1002,61,177,6,4.0,aprobada,6,2024-08-01
1003,61,178,6,5.3,aprobada,6,2024-08-01
1004,61,179,6,4.5,aprobada,6,2024-08-01
1005,61,180,6,5.7,aprobada,6,2024-08-01
1006,61,181,7,4.5,aprobada,6,2025-03-01
1007,61,182,7,5.6,aprobada,6,2025-03-01
1008,61,183,7,5.1,aprobada,6,2025-03-01
1009,61,184,7,5.2,aprobada,6,2025-03-01
1010,61,185,7,5.5,aprobada,6,2025-03-01
1011,61,186,8,5.0,aprobada,6,2025-08-01
1012,61,187,8,5.0,aprobada,6,2025-08-01
1013,61,188,8,5.8,aprobada,6,2025-08-01
1014,61,189,8,4.3,aprobada,6,2025-08-01
1015,61,190,8,6.2,aprobada,6,2025-08-01
1016,62,1,6,4.2,aprobada,6,2024-08-01
1017,62,2,6,5.1,aprobada,6,2024-08-01
1018,62,3,6,5.7,aprobada,6,2024-08-01
1019,62,4,6,4.3,aprobada,6,2024-08-01
1020,62,5,6,4.4,aprobada,6,2024-08-01
1021,62,6,7,3.6,reprobada,6,2025-03-01
1022,62,7,7,4.4,aprobada,6,2025-03-01
1023,62,8,7,3.7,reprobada,6,2025-03-01
1024,62,9,7,6.9,aprobada,6,2025-03-01
1025,62,10,7,4.9,aprobada,6,2025-03-01
1026,62,11,8,4.3,aprobada,6,2025-08-01
1027,62,12,8,5.1,aprobada,6,2025-08-01
1028,62,13,8,5.3,aprobada,6,2025-08-01
1029,62,14,8,5.7,aprobada,6,2025-08-01
1030,62,15,8,5.9,aprobada,6,2025-08-01
1031,63,1,1,5.0,aprobada,6,2022-03-01
1032,63,2,1,5.6,aprobada,6,2022-03-01
1033,63,3,1,6.1,aprobada,6,2022-03-01
1034,63,4,1,4.8,aprobada,6,2022-03-01
1035,63,5,1,4.3,aprobada,6,2022-03-01
1036,63,6,2,4.2,aprobada,6,2022-08-01
1037,63,7,2,5.0,aprobada,6,2022-08-01
1038,63,8,2,5.5,aprobada,6,2022-08-01
1039,63,9,2,5.1,aprobada,6,2022-08-01
1040,63,10,2,4.5,aprobada,6,2022-08-01
1041,63,11,3,4.8,aprobada,6,2023-03-01
1042,63,12,3,5.3,aprobada,6,2023-03-01
1043,63,13,3,4.6,aprobada,6,2023-03-01
1044,63,14,3,5.8,aprobada,6,2023-03-01
1045,63,15,3,4.4,aprobada,6,2023-03-01
1046,63,16,4,5.6,aprobada,6,2023-08-01
1047,63,17,4,4.7,aprobada,6,2023-08-01
1048,63,18,4,4.4,aprobada,6,2023-08-01
1049,63,19,4,5.5,aprobada,6,2023-08-01
1050,63,20,4,5.2,aprobada,6,2023-08-01
1051,63,21,5,5.7,aprobada,6,2024-03-01
1052,63,22,5,4.7,aprobada,6,2024-03-01
1053,63,23,5,3.9,reprobada,6,2024-03-01
1054,63,24,5,4.2,aprobada,6,2024-03-01
1055,63,25,5,5.8,aprobada,6,2024-03-01
1056,63,26,6,3.0,reprobada,6,2024-08-01
1057,63,27,6,4.0,aprobada,6,2024-08-01
1058,63,28,6,5.3,aprobada,6,2024-08-01
1059,63,29,6,5.3,aprobada,6,2024-08-01
1060,63,30,6,4.5,aprobada,6,2024-08-01
1061,64,131,5,5.1,aprobada,6,2024-03-01
1062,64,132,5,4.1,aprobada,6,2024-03-01
1063,64,133,5,6.1,aprobada,6,2024-03-01
1064,64,134,5,4.2,aprobada,6,2024-03-01
1065,64,135,5,4.2,aprobada,6,2024-03-01
1066,64,136,6,5.6,aprobada,6,2024-08-01
